Article Name,Article number (MGB),Var,Subsys,Locations,MMS Stock,MMS Stock (1 piece),WMS Stock,WMS Stock (1 piece),Pick qty,Pick qty (1 piece),Difference,Difference (1 piece)
MC LENTILLES BLONDES 5KG,839087,1,246206,"MEAT_SPECIAL_HANDLING-7-27-A1-5,MEAT_SPECIAL_HANDLING-8-2-A2-5",5,5,4,4,0,0,1,1
"LAIT CONC NSUC 240X7,5 REGILA",857475,1,264603,MEAT_SPECIAL_HANDLING-11-5-A3-5,12,12,11,11,0,0,1,1
NETTYMATIC LESSIV POUD 143D,212325,1,12327,"MEAT_SPECIAL_HANDLING-4-23-A1-2,MEAT_SPECIAL_HANDLING-6-2-B1-3",11,11,10,10,0,0,1,1
LOT 2 TOILES   CUISSON 520X325,236544,1,39546,MEAT_SPECIAL_HANDLING-12-32-A1-5,3,3,2,2,0,0,1,1
TOM RDE GRAPPE MC 5K C1 BEBELGIQUE,762364,1,762364,MEAT_SPECIAL_HANDLING-31-7-A1-3,17,17,16,16,0,0,1,1
HOUMOUS BETTRAVE 500G,900870,1,300294,MEAT_SPECIAL_HANDLING-26-9-A1-5,13,13,12,12,0,0,1,1
"BRIQUE BREBIS 2,2KG ENV MC",885824,1,296568,MEAT_SPECIAL_HANDLING-25-3-A4-8,70.64,70.64,69.44,69.44,0,0,1.2000000000000028,1.2000000000000028
GIGOT AGNEAU RAC STD S/V NZ,225152,1,28154,DEEP_FROZEN-43-5-A3-2,20.29,20.29,18.78,18.78,0,0,1.509999999999998,1.509999999999998
GALETTES PDT 2KG ENV RUSTADOU,900032,1,200136,MEAT_SPECIAL_HANDLING-26-14-A3-2,58.01,58.01,56.37,56.37,0,0,1.6400000000000006,1.6400000000000006
CHORIZO FORT CULAR 1.5KENV MC,636660,1,70219,MEAT_SPECIAL_HANDLING-23-6-A1-3,43.13,43.13,41.44,41.44,0,0,1.6900000000000048,1.6900000000000048
"1/2 SCISSE PERCH 1,4KGENV RUST",829391,1,235463,MEAT_SPECIAL_HANDLING-26-19-A4-2,8.08,8.08,6.21,6.21,0,0,1.87,1.87
YAOURT GREC 1KG METRO CHEF,892997,1,304853,"MEAT_SPECIAL_HANDLING-26-22-B1-1,MEAT_SPECIAL_HANDLING-24-5-A1-2,MEAT_SPECIAL_HANDLING-24-4-B1-2",211,211,209,209,0,0,2,2
CHORIZO PP TRANCHE 2X500G,216468,1,16470,"MEAT_SPECIAL_HANDLING-26-13-A1-1,MEAT_SPECIAL_HANDLING-26-11-B1-1",26,26,24,24,0,0,2,2
RACLETTE 16TR BQ 400G ROCHAMB,141124,1,141633,MEAT_SPECIAL_HANDLING-26-6-A1-2,105,105,103,103,0,0,2,2
TRANCHETTE SAUMON FUME 500G,252420,1,55422,MEAT_SPECIAL_HANDLING-26-9-A1-1,52,52,50,50,0,0,2,2
POIS VERT 50G FRANCE,863354,1,272339,MEAT_SPECIAL_HANDLING-25-15-A3-5,24,24,22,22,0,0,2,2
85 BTE BURGER PPE GM,867042,1,275945,MEAT_SPECIAL_HANDLING-12-9-A3-5,8,8,6,6,0,0,2,2
ROQUEFORT AOP LC CUBE 250GX2MC,224799,1,24801,MEAT_SPECIAL_HANDLING-24-6-A1-2,99,99,97,97,0,0,2,2
CHEF NAT LIQ FD VOLAILLE 1L,145304,1,null,null,2,2,0,0,0,0,2,2
BACON VEAU TR AGRILLE 300G HAL,849714,1,256787,MEAT_SPECIAL_HANDLING-26-4-A3-4,31,31,29,29,0,0,2,2
FLEUR PENSEE MF  FRANCE    x 12FRANCE,761471,1,761471,MEAT_SPECIAL_HANDLING-33-11-A4-3,14,14,12,12,0,0,2,2
OEUF 360 G SOL,897477,1,309879,"MEAT_SPECIAL_HANDLING-23-19-B1-4,MEAT_SPECIAL_HANDLING-23-20-B1-2,MEAT_SPECIAL_HANDLING-20-8-B1-2,MEAT_SPECIAL_HANDLING-23-20-B1-3",58,58,56,56,0,0,2,2
50 SAC KRAFT 36X22X41,816489,1,222909,MEAT_SPECIAL_HANDLING-5-26-A1-4,5,5,3,3,0,0,2,2
FLEUR MINI PENSEE MIXTE ESPESPAGNE,712175,1,null,null,2,2,0,0,0,0,2,2
MPRO 50 BTE PATIS BLANC 20X5CM,387602,1,192637,"INSPECTION-3,MEAT_SPECIAL_HANDLING-12-8-A1-2",13,13,11,11,0,0,2,2
CANNELLONI BTE  250G BARILLA,677856,1,56214,MEAT_SPECIAL_HANDLING-9-32-A1-5,38,38,36,36,0,0,2,2
PV CORNE BOEUF VERT 5K C1 MAMAROC,13457,1,13457,MEAT_SPECIAL_HANDLING-31-14-A1-2,15,15,13,13,0,0,2,2
SALSA MEXICAINE 2L POCOLOCO,683505,1,107605,MEAT_SPECIAL_HANDLING-10-12-A3-5,11,11,9,9,0,0,2,2
METRO CHEF PALETS COUV 72%5KG,840458,1,247557,MEAT_SPECIAL_HANDLING-7-9-A1-1,21,21,19,19,0,0,2,2
BASILIC CRESS X12 PAYS BAS PAYS BAS,704954,1,704954,MEAT_SPECIAL_HANDLING-33-12-A1-6,5,5,3,3,0,0,2,2
POTATOES DIPPERS 2.5KG,167938,1,169795,DEEP_FROZEN-40-11-A1-1,135,135,133,133,0,0,2,2
POIS EXTRA FINS600G ROCHAMBEAU,399507,1,205368,DEEP_FROZEN-42-2-A2-9,7,7,5,5,0,0,2,2
REBLOCHON AOP TR IQF 1KG,882063,1,292528,"DEEP_FROZEN-42-8-A4-1,DEEP_FROZEN-43-13-A4-5",16,16,14,14,0,0,2,2
"HACHE VR 20%MG VBF 1,3KG S/AT",326537,1,6572,MEAT_SPECIAL_HANDLING-26-20-A3-5,22,22,20,20,0,0,2,2
CREME FRAI EP 6% 5L PIZZ FLORY,139721,1,139766,MEAT_SPECIAL_HANDLING-21-11-A1-4,65,65,63,63,0,0,2,2
SAUCE CHEDDAR 1KG METRO CHEF,892654,1,304506,MEAT_SPECIAL_HANDLING-24-8-A1-3,139,139,137,137,0,0,2,2
QUINOA BLANC SAC 1KG SABAROT,172791,1,175781,MEAT_SPECIAL_HANDLING-10-9-A1-5,20,20,18,18,0,0,2,2
FISH CHIPS CABILLAUD 150/180G,163534,1,164557,DEEP_FROZEN-42-6-A3-9,4,4,2,2,0,0,2,2
MC CORNICHON FIN 80/119 5/1,834968,1,241986,"MEAT_SPECIAL_HANDLING-9-16-A2-3,MEAT_SPECIAL_HANDLING-9-16-C1-2",116,116,114,114,0,0,2,2
MC SAUCE TERIYAKI  1L,651310,1,82184,MEAT_SPECIAL_HANDLING-6-31-A1-3,38,38,36,36,0,0,2,2
PING KETCHUP 5L,838249,1,244908,MEAT_SPECIAL_HANDLING-7-29-A2-3,5,5,3,3,0,0,2,2
PULCO CITRON VERT 70CL VP,383036,1,188069,"INSPECTION-3,MEAT_SPECIAL_HANDLING-3-2-A1-3,MEAT_SPECIAL_HANDLING-2-1-B1-2,MEAT_SPECIAL_HANDLING-5-25-C1-1",1084,1084,1082,1082,0,0,2,2
FOUET GOMA 35CM,125620,1,125518,MEAT_SPECIAL_HANDLING-12-34-A1-2,8,8,6,6,0,0,2,2
LEGUMES WOK 2.5KG METRO CHEF,144297,1,144776,DEEP_FROZEN-42-14-A4-3,14,14,12,12,0,0,2,2
TARTUFFADE 500G TRUF.RABASSE,859934,1,null,null,2,2,0,0,0,0,2,2
AMORA SCE SALAD MIEL/MOUT 1L,683519,1,107672,"MEAT_SPECIAL_HANDLING-12-3-A1-5,INSPECTION-3",18,18,16,16,0,0,2,2
CHOCOLAT BLANC 28% SAC 10KG,156176,1,157265,MEAT_SPECIAL_HANDLING-7-27-A2-5,10,10,8,8,0,0,2,2
GLACE ARTISANALE VANILLE 2.5L,142852,1,143499,DEEP_FROZEN-42-8-A4-9,17,17,15,15,0,0,2,2
CAROLIN LINGETTE ANTIBACT X80,800876,1,206348,MEAT_SPECIAL_HANDLING-5-24-A2-4,24,24,22,22,0,0,2,2
FRAMBOISE 125G BQ12 C1 MAMAROC,711287,1,null,null,2,2,0,0,0,0,2,2
CAFE RIOBA BARISTA 11 GR,896065,1,308148,"MEAT_SPECIAL_HANDLING-10-33-A3-4,MEAT_SPECIAL_HANDLING-10-31-B1-2",96,96,94,94,0,0,2,2
IL RISOTTINO RIZ ETUVE 5KG,829904,1,236670,MEAT_SPECIAL_HANDLING-10-21-A2-2,12,12,10,10,0,0,2,2
CAISSE COCA 6X100CL VIDE,179986,1,null,null,2,2,0,0,0,0,2,2
BURGER BEYOND MEAT 113GX10,866525,1,275613,"DEEP_FROZEN-43-14-A4-1,DEEP_FROZEN-43-11-A4-6",43,43,41,41,0,0,2,2
QUEUE CREVETTE PD 41/60 1KG MC,850458,1,257536,DEEP_FROZEN-43-7-A2-2,21,21,19,19,0,0,2,2
FRAMBOISES BRISURES 1KG,864561,1,273699,"DEEP_FROZEN-42-10-A1-1,DEEP_FROZEN-42-10-B1-1",91,91,89,89,0,0,2,2
PERLE FRAICHE JUS YUZU 6X260GR.NC,92771,1,92771,FISH-51-1-A1-1,3,3,1,1,0,0,2,2
EGRENE AU BF 20%MG 1KG UE MC,895637,1,307679,"DEEP_FROZEN-42-8-A3-4,DEEP_FROZEN-41-3-A1-3",45,45,43,43,0,0,2,2
CAFE RIOBA ARMONISIO 7 GR BOX,896064,1,308147,"MEAT_SPECIAL_HANDLING-9-4-C1-2,MEAT_SPECIAL_HANDLING-9-6-A1-3",108,108,106,106,0,0,2,2
CAFE RIOBA AROMATICO 9 GR,896061,1,308144,"MEAT_SPECIAL_HANDLING-10-29-B1-1,MEAT_SPECIAL_HANDLING-10-29-A4-4",51,51,49,49,0,0,2,2
CONSIGNE VIDE   FUT 6L+CAISSE,226712,1,null,null,2,2,0,0,0,0,2,2
TENDRE HACHE RD 15%MG 125GX8,886335,1,297173,MEAT_SPECIAL_HANDLING-25-18-A1-1,107,107,105,105,0,0,2,2
WYRITOL GEL MAIN DESINF 300ML,628055,1,115801,MEAT_SPECIAL_HANDLING-2-4-A1-2,25,25,23,23,0,0,2,2
TOM RDE MC 6K C.67+ PAL56 C1 MAMAROC,761206,1,null,null,2,2,0,0,0,0,2,2
SOLIGERM DEGRAISSANT BACT 5L,326194,1,4841,MEAT_SPECIAL_HANDLING-2-2-A4-2,7,7,5,5,0,0,2,2
TR.CHEVRE IQF 500G 42MM/7G SOI,120399,1,120376,"DEEP_FROZEN-41-14-A1-3,DEEP_FROZEN-42-12-B1-3,DEEP_FROZEN-42-14-A2-7",108,108,106,106,0,0,2,2
MPRO 6 MINI RAMEQUINS D6.8CM,805987,1,211800,MEAT_SPECIAL_HANDLING-12-20-A2-1,14,14,12,12,0,0,2,2
"PATE ARACHID KAHUET SEAU 2,5KG",888782,1,299780,MEAT_SPECIAL_HANDLING-11-9-A4-4,9,9,7,7,0,0,2,2
PRIEURE.SOL RGE P.LEO 75CL,886227,1,297054,MEAT_SPECIAL_HANDLING-8-9-A4-1,55,55,53,53,0,0,2,2
MASCARPONE 500G GRANAROLO,285847,1,90059,"MEAT_SPECIAL_HANDLING-21-13-B1-2,MEAT_SPECIAL_HANDLING-21-13-A1-2",356,356,354,354,0,0,2,2
3BTE HERM GN1/2 H150MM 10L,265608,1,68610,"MEAT_SPECIAL_HANDLING-12-30-A4-5,MEAT_SPECIAL_HANDLING-12-30-A4-1",5,5,3,3,0,0,2,2
CAROTTE POURPRE DEEP PURPLE 2K FRFRANCE,711274,1,null,null,2,2,0,0,0,0,2,2
MPRO FILM ALIM 300MX29CM X4,833857,1,240302,MEAT_SPECIAL_HANDLING-5-26-A2-3,10,10,8,8,0,0,2,2
LOTUS PH CONFORT BLC X24RLX,382802,1,187841,"MEAT_SPECIAL_HANDLING-5-17-B1-1,MEAT_SPECIAL_HANDLING-6-25-A1-1",63,63,61,61,0,0,2,2
MPRO TAB 5EN1 VAISS MACH X150,395514,1,200942,MEAT_SPECIAL_HANDLING-5-26-A3-5,11,11,9,9,0,0,2,2
PETIT POIS 5K C1 ITITALIE,84937,1,84937,MEAT_SPECIAL_HANDLING-31-11-A1-4,4,4,2,2,0,0,2,2
GRATTOIR MANCHE10LAMES-PLANCHA,334759,1,null,null,2,2,0,0,0,0,2,2
MINI BURGER FOIE GRAS X20,126819,1,126694,DEEP_FROZEN-43-2-A2-1,5,5,3,3,0,0,2,2
MPRO NETT MU BACT CITRON 5L,668096,1,96874,MEAT_SPECIAL_HANDLING-5-8-A1-2,11,11,9,9,0,0,2,2
FETA AOP 200G HOTOS,893778,1,305693,MEAT_SPECIAL_HANDLING-24-12-A4-6,41,41,39,39,0,0,2,2
POPCORN SUCRE SEAU 5L 250G,175565,1,178585,"MEAT_SPECIAL_HANDLING-8-10-B1-1,MEAT_SPECIAL_HANDLING-7-35-A1-3",24,24,22,22,0,0,2,2
BASILIC THAI BOT MC 30GX2,703175,1,703175,MEAT_SPECIAL_HANDLING-33-11-A1-3,13,26,12,24,0,0,1,2
SAUCISSEPORTION 2KGENV IGP SAT,159615,1,null,null,2.11,2.11,0,0,0,0,2.11,2.11
"PC RICHELIEU 2,5K ENV RUSTADOU",177196,1,180405,MEAT_SPECIAL_HANDLING-26-9-A1-6,40.93,40.93,38.78,38.78,0,0,2.1499999999999986,2.1499999999999986
RIS DE VEAU DE GORGE S/V,849464,1,256538,DEEP_FROZEN-43-12-A4-5,13.44,13.44,11.25,11.25,0,0,2.1899999999999995,2.1899999999999995
CUISSE CND A CONF IGP*2 MDD SV,678879,1,null,null,2.19,2.19,0,0,0,0,2.19,2.19
TRAVERS PORC X2 IGPSO S/V,179305,1,182598,MEAT_SPECIAL_HANDLING-24-16-A2-3,4.64,4.64,2.27,2.27,0,0,2.3699999999999997,2.3699999999999997
EPAULE PORC S/OS 4D S/V,165670,1,167692,MEAT_SPECIAL_HANDLING-24-16-A3-1,16.78,16.78,14.37,14.37,0,0,2.410000000000002,2.410000000000002
BAVETTE FLAN VBF PAD,383529,1,188477,MEAT_SPECIAL_HANDLING-20-19-A1-4,72.84,72.84,70.36,70.36,0,0,2.480000000000004,2.480000000000004
VENTRECHE PLATE1/2BIGOURDANE,627744,1,22524,MEAT_SPECIAL_HANDLING-25-11-A3-7,5.96,5.96,3.1,3.1,0,0,2.86,2.86
TRIO DE POIVRONS CUBES MC,169079,1,171318,DEEP_FROZEN-41-2-A1-1,32,32,29,29,0,0,3,3
GRAINES DE CHIA 500G,395817,1,201228,MEAT_SPECIAL_HANDLING-9-26-A2-1,6,6,3,3,0,0,3,3
BULOT CUIT S/G PASTEURISE X3 P/ANE.BUCCINUM UNDATUM,17220,1,null,null,3,3,0,0,0,0,3,3
FARINE BLE NOIR 5KG TREBLEC,834817,1,241835,MEAT_SPECIAL_HANDLING-6-20-A1-2,58,58,55,55,0,0,3,3
RACLETTE 30TR BQ 460GX2 MC,875987,1,285635,MEAT_SPECIAL_HANDLING-21-5-A1-2,82,82,79,79,0,0,3,3
HEINZ MAYONNAIS PRO 5L,876605,1,286290,"MEAT_SPECIAL_HANDLING-8-2-A3-5,MEAT_SPECIAL_HANDLING-8-30-C1-1,MEAT_SPECIAL_HANDLING-8-32-C1-1,MEAT_SPECIAL_HANDLING-6-22-C1-3,MEAT_SPECIAL_HANDLING-6-33-A1-1",130,130,127,127,0,0,3,3
SANGRIA DRINK  RGE 7% 10L ESP,856976,1,269252,"MEAT_SPECIAL_HANDLING-8-18-B1-3,MEAT_SPECIAL_HANDLING-8-18-A3-4,MEAT_SPECIAL_HANDLING-8-25-B1-1",43,43,40,40,0,0,3,3
"MC  MAYO SNACK 4,7KG SEAU",816665,1,223092,"MEAT_SPECIAL_HANDLING-6-32-B1-1,MEAT_SPECIAL_HANDLING-6-17-A1-2",145,145,142,142,0,0,3,3
CHUTES SAUMON FUME A CUIR 500G,674095,1,11710,"MEAT_SPECIAL_HANDLING-26-9-A2-7,MEAT_SPECIAL_HANDLING-26-15-A4-9",26,26,23,23,0,0,3,3
MR PROPRE NETT MU CITRON 5L,173393,1,176533,MEAT_SPECIAL_HANDLING-8-26-A1-4,7,7,4,4,0,0,3,3
MC POIVRON LANIERE ROUGE 5/1,653385,1,90563,MEAT_SPECIAL_HANDLING-10-14-A4-1,15,15,12,12,0,0,3,3
SH RD FB 140GX18 20%MG HAL CERT,882822,1,293428,DEEP_FROZEN-42-12-A3-7,7,7,4,4,0,0,3,3
MC SCE SALAD MOUT ANCIEN 4.9KG,804339,1,209814,MEAT_SPECIAL_HANDLING-9-36-A1-4,5,5,2,2,0,0,3,3
OEUF CABILLAUD FUME 200GX5P P/ANE.GADUS MORHUA,709611,1,709611,FISH-51-5-A1-2,4,4,1,1,0,0,3,3
SH RD 15% VBF 150GX8 HAL S/AT,382941,1,null,null,3,3,0,0,0,0,3,3
MC HUILE ARACHIDE 5L,835272,1,242262,MEAT_SPECIAL_HANDLING-2-4-A2-4,9,9,6,6,0,0,3,3
BRIOCHE TROPEZIENNE 650G 8/10,255272,1,58274,DEEP_FROZEN-43-10-A2-4,16,16,13,13,0,0,3,3
PLAQUE LASAGNE 1KG METRO CHEF,900142,1,238052,MEAT_SPECIAL_HANDLING-26-9-B1-1,21,21,18,18,0,0,3,3
SAL COEUR ROMAINE PC2 BQ8 C1 ESESPAGNE,89906,1,89906,"MEAT_SPECIAL_HANDLING-31-6-A1-2,MEAT_SPECIAL_HANDLING-32-7-A1-1",44,44,41,41,0,0,3,3
50 BTE NUMERO 15 22X18X19,679605,1,70369,MEAT_SPECIAL_HANDLING-12-9-A1-2,11,11,8,8,0,0,3,3
Q CREV CRU DECO 31/40 MC 1KG,849707,1,256782,DEEP_FROZEN-43-14-A4-6,23,23,20,20,0,0,3,3
SAUCE TARTARE   3L VLEMINCKX,834854,1,241872,MEAT_SPECIAL_HANDLING-10-21-A2-4,7,7,4,4,0,0,3,3
MPRO 50 BTE PATIS BLANC 18X5CM,387594,1,192630,MEAT_SPECIAL_HANDLING-12-11-A2-5,12,12,9,9,0,0,3,3
MOZZA BUFALA BILLE 5G 500G MC,833187,1,239523,MEAT_SPECIAL_HANDLING-26-10-A1-3,53,53,50,50,0,0,3,3
OIGNON PREFRITS5/1 MARTIN'S,840337,1,247437,MEAT_SPECIAL_HANDLING-10-33-A2-2,19,19,16,16,0,0,3,3
MPRO TAB VAISS MACH ECO X150,896330,1,308612,MEAT_SPECIAL_HANDLING-5-24-A2-1,11,11,8,8,0,0,3,3
OR MC 2K C.3/4 FILET10 ESESPAGNE,762381,1,762381,MEAT_SPECIAL_HANDLING-31-9-A1-1,90,90,87,87,0,0,3,3
MERGUEZ BF TRANCHE 1 KG,140692,1,140410,DEEP_FROZEN-43-11-A1-5,9,9,6,6,0,0,3,3
SAUCE BEARNAISE 3L VLEMINCKX,834870,1,241888,MEAT_SPECIAL_HANDLING-11-2-A2-3,7,7,4,4,0,0,3,3
"CHOCOLAT LAIT 33,8% SAC 10KG",156198,1,157290,MEAT_SPECIAL_HANDLING-7-25-A3-2,8,8,5,5,0,0,3,3
CHEVRE BUCHE 1KG  MELUSINE PP,216839,1,16841,"MEAT_SPECIAL_HANDLING-26-12-A1-6,MEAT_SPECIAL_HANDLING-23-21-B1-4,MEAT_SPECIAL_HANDLING-26-12-B1-1",189,189,186,186,0,0,3,3
CIBOULETTE CISELE 250G DAREGAL,209592,1,9594,"DEEP_FROZEN-43-5-A3-5,DEEP_FROZEN-43-15-A2-1",23,23,20,20,0,0,3,3
STE MAURE AOP 250G JACQUIN,832642,1,null,null,3,3,0,0,0,0,3,3
TOMATES POLPA   PEZZI 5/1 MUT.,834836,1,241854,"MEAT_SPECIAL_HANDLING-10-36-A3-4,MEAT_SPECIAL_HANDLING-11-25-A3-2",34,34,31,31,0,0,3,3
LIMONADE 30L FC,383775,1,188718,MEAT_SPECIAL_HANDLING-1-4-A1-1,6,6,3,3,0,0,3,3
FRAISE 500G BQ10 C1 ESESPAGNE,51350,1,null,null,3,3,0,0,0,0,3,3
GIRASOLE RICOTTA CEPES 1KG MC,159604,1,160764,MEAT_SPECIAL_HANDLING-24-20-A3-8,6,6,3,3,0,0,3,3
OIGNONS EMINCES 2.5KG MC,244881,1,47883,DEEP_FROZEN-40-6-A1-1,65,65,62,62,0,0,3,3
JB CRU 500G ARO,688639,1,70988,MEAT_SPECIAL_HANDLING-25-10-A3-9,11,11,8,8,0,0,3,3
MAGRET CND 250-480G IGP S/V FR,892165,1,303919,DEEP_FROZEN-43-4-A3-7,8.7,8.7,5.27,5.27,0,0,3.4299999999999997,3.4299999999999997
CUISSE PLT J HAL SOS AP SAT FR,869640,1,278922,MEAT_SPECIAL_HANDLING-26-20-A2-6,15.93,15.93,12.08,12.08,0,0,3.8499999999999996,3.8499999999999996
SUPREME PLT J HAL180-230G SVFR,145213,1,145666,MEAT_SPECIAL_HANDLING-26-18-A3-4,13.6,13.6,9.62,9.62,0,0,3.9800000000000004,3.9800000000000004
CELERI RAVE PC6 FRFRANCE,704874,1,704874,MEAT_SPECIAL_HANDLING-30-9-A1-3,80,80,76,76,0,0,4,4
ROQUEFORT AOP LC 150G ROCHAMBE,688727,1,84370,MEAT_SPECIAL_HANDLING-25-15-A1-8,43,43,39,39,0,0,4,4
PAIN SP CROQUE LC 1KG MC,896512,1,308863,"MEAT_SPECIAL_HANDLING-24-10-A1-4,MEAT_SPECIAL_HANDLING-21-8-B1-2",111,111,107,107,0,0,4,4
PAILLET.FEUILLETINE 2KG5 BARRY,221605,1,21607,MEAT_SPECIAL_HANDLING-11-5-A3-4,16,16,12,12,0,0,4,4
HT CUI PL HAL SO SP 2.5K SATFR,869512,1,278806,MEAT_SPECIAL_HANDLING-22-22-A1-1,49,49,45,45,0,0,4,4
NAPPAGE MIROIR 1.5KG FROID NEU,385087,1,190206,MEAT_SPECIAL_HANDLING-9-20-A1-1,9,9,5,5,0,0,4,4
HARICOT MUNGO BIO*SOJA 4KG FR,853084,1,260363,MEAT_SPECIAL_HANDLING-26-12-A3-2,8,8,4,4,0,0,4,4
FARFALLE ROCHAMBEAU 500G,880559,1,290651,MEAT_SPECIAL_HANDLING-10-20-A3-5,45,45,41,41,0,0,4,4
PRESENTOIR 140 OURSONS CEMOI,893369,1,305240,MEAT_SPECIAL_HANDLING-10-35-A4-1,8,8,4,4,0,0,4,4
50 BTE NUMERO 12 17X17X8,665025,1,70321,"MEAT_SPECIAL_HANDLING-12-14-A4-1,MEAT_SPECIAL_HANDLING-12-10-A2-4",13,13,9,9,0,0,4,4
MP 6 GOB FB AVEIRO 35CL,155835,1,156929,MEAT_SPECIAL_HANDLING-12-24-A3-1,10,10,6,6,0,0,4,4
BUHLER 250 CIGARETTES BTE FER,394823,1,200600,"MEAT_SPECIAL_HANDLING-11-16-A3-4,MEAT_SPECIAL_HANDLING-11-15-A2-1",27,27,23,23,0,0,4,4
JB BAYONNE 2X250G MC,672745,1,32360,MEAT_SPECIAL_HANDLING-23-22-A1-1,41,41,37,37,0,0,4,4
"MOZZA 40% MG RAPEE 2,5KG MC",886977,1,298033,"MEAT_SPECIAL_HANDLING-25-11-B1-1,MEAT_SPECIAL_HANDLING-23-3-B1-2,MEAT_SPECIAL_HANDLING-23-3-A1-4",184,184,180,180,0,0,4,4
"CORDON BLEU 2,5KG HAL CERT",894417,1,306405,DEEP_FROZEN-43-4-A3-3,9,9,5,5,0,0,4,4
"LE TENDRE EPICE 2,5KG HAL CERT",894286,1,306247,DEEP_FROZEN-43-5-A4-5,12,12,8,8,0,0,4,4
FRITES 6/6 10KG LAMBWESTON,397700,1,202604,DEEP_FROZEN-40-4-A1-1,18,72,17,68,0,0,1,4
BORGES HUILE MERAVELLA 5L,810523,1,216691,MEAT_SPECIAL_HANDLING-2-4-A2-1,12,12,8,8,0,0,4,4
CHOC NOIR DROP 50% 5KG,174522,1,177605,"MEAT_SPECIAL_HANDLING-7-24-B1-1,MEAT_SPECIAL_HANDLING-7-23-A1-5",14,14,10,10,0,0,4,4
EARL GREY 100SC ETP TWININGS,839878,1,247283,MEAT_SPECIAL_HANDLING-9-8-A1-3,6,6,2,2,0,0,4,4
PERRIER 6*50CL PET,863213,1,272182,"MEAT_SPECIAL_HANDLING-3-12-A1-1,MEAT_SPECIAL_HANDLING-3-11-A1-3",13,52,12,48,0,0,1,4
50 BTE BURGER KRAFT 140X140X70,180214,1,183455,MEAT_SPECIAL_HANDLING-12-9-A3-4,14,14,10,10,0,0,4,4
CACOLAC BOITE 25CL X6,397678,1,202585,MEAT_SPECIAL_HANDLING-2-23-A1-1,48,192,47,188,0,0,1,4
MPRO CREME LAVANTE BACT 5L,827249,1,232802,MEAT_SPECIAL_HANDLING-2-4-A1-5,14,14,10,10,0,0,4,4
MPRO LIQ VAISS MAIN ECO 1L,854086,1,261331,MEAT_SPECIAL_HANDLING-4-25-A1-3,16,16,12,12,0,0,4,4
GAVOT.1/2 TINE BTEFER 120SX2,222500,1,22502,MEAT_SPECIAL_HANDLING-11-15-A1-1,14,14,10,10,0,0,4,4
"LE TENDRE NATUR 2,5KG HAL CERT",894290,1,306249,DEEP_FROZEN-40-17-A1-2,58,58,54,54,0,0,4,4
MPRO 100 POCHE PATISSIER 23X45,878058,1,288042,MEAT_SPECIAL_HANDLING-12-32-A4-3,14,14,10,10,0,0,4,4
TARTELETTE CHOCO 10X80G PASQUI,128092,1,128325,DEEP_FROZEN-43-9-A4-5,6,6,2,2,0,0,4,4
AUBERG MC 5K C.3/4 C1 ESESPAGNE,714892,1,714892,MEAT_SPECIAL_HANDLING-30-8-A1-1,12,12,8,8,0,0,4,4
RIZ THAI PARF 10KG RDM,806435,1,212252,MEAT_SPECIAL_HANDLING-10-35-A2-5,9,9,5,5,0,0,4,4
24 VAP CABERNET VIN JEUNE 35CL,392805,1,198514,"MEAT_SPECIAL_HANDLING-12-20-C1-2,MEAT_SPECIAL_HANDLING-12-20-A4-2",10,10,6,6,0,0,4,4
BETTERAVE BLCHE 2K FRFRANCE,94001,1,null,null,4,4,0,0,0,0,4,4
CREME LAVANTE 5L,835833,1,242451,MEAT_SPECIAL_HANDLING-5-32-A4-2,16,16,12,12,0,0,4,4
FILET CANETTE BLC *12 S/V FR,819820,1,226677,MEAT_SPECIAL_HANDLING-22-2-A1-1,35.17,35.17,30.98,30.98,0,0,4.190000000000001,4.190000000000001
"FLT SAUM 1,9/2,3 X20 EL/NO S/V.SALMO SALAR",709486,1,null,null,4.77,4.77,0,0,0,0,4.77,4.77
9854.SPELLEGRIN 20X50CL   VIDE,226995,1,null,null,5,5,0,0,0,0,5,5
CHEVRE BUCHE SS/COQUE 1KG MC,282018,1,85442,"MEAT_SPECIAL_HANDLING-23-18-B1-4,MEAT_SPECIAL_HANDLING-24-13-A1-4,MEAT_SPECIAL_HANDLING-26-4-B1-1",361,361,356,356,0,0,5,5
MC ROMARIN MONDE  100G  PO,248341,1,51343,MEAT_SPECIAL_HANDLING-11-18-A3-2,15,15,10,10,0,0,5,5
FRITE DE PATATE DOUCE 2.5KG MC,879970,1,290161,DEEP_FROZEN-41-8-A1-1,55,55,50,50,0,0,5,5
50 SAC POIGNEE BLANC 32X22X24,833241,1,239595,MEAT_SPECIAL_HANDLING-6-8-A4-1,11,11,6,6,0,0,5,5
MIEL DE FLEURS POT PET 1KG,683578,1,107929,"MEAT_SPECIAL_HANDLING-7-3-B1-1,MEAT_SPECIAL_HANDLING-7-3-A1-2",247,247,242,242,0,0,5,5
CAFE GRAIN ETHIOPIE 1KG,869368,1,278639,MEAT_SPECIAL_HANDLING-11-18-A3-5,17,17,12,12,0,0,5,5
MANGUE PRE MURIE MC PC5 C1 PEPEROU,704801,1,704801,MEAT_SPECIAL_HANDLING-31-11-A1-1,33,165,32,160,0,0,1,5
POT CARAMEL BEUR SAL 720G ALSA,320395,1,88631,MEAT_SPECIAL_HANDLING-11-14-A3-2,17,17,12,12,0,0,5,5
